time,contact_index,geom1,geom2,pos_x,pos_y,pos_z,force_cx,force_cy,force_cz,torque_cx,torque_cy,torque_cz,normal_x,normal_y,normal_z,tangent1_x,tangent1_y,tangent1_z,tangent2_x,tangent2_y,tangent2_z
5.003999999999671,25,2,-1,0.05655032652406297,-0.04661112079888753,0.18483920176986424,1.3516887352297047,0.04713242722015477,-0.6817618276964926,0.0,0.0,0.0,-0.999999999999758,-6.95862957436753e-07,-3.141012756143509e-11,-6.958629574367531e-07,0.999999999999758,-2.1857144258371182e-17,3.14101275614427e-11,0.0,-1.0000000000000002
5.003999999999671,26,2,-1,0.05655038168707364,-0.06164863166144954,0.18488783089690475,1.711588398683197,0.06991043493053134,0.1722811560725418,0.0,0.0,0.0,-0.9999999999996397,1.5325690117375705e-10,8.489138597938309e-07,1.5325690117370184e-10,1.0,-1.301019075154558e-16,-8.489138597938309e-07,0.0,-0.9999999999996397
5.003999999999671,27,2,-1,0.05654354557796433,-0.04654176012491494,0.20524102806451794,1.0177503502752925,0.043603933480222894,-0.5752295796890432,0.0,0.0,0.0,-0.9999999999999292,-3.7648081846568526e-07,-2.9661779536497775e-11,-3.764808184656853e-07,0.9999999999999293,-1.1167091037050191e-17,2.966177953649988e-11,-1.5407439555097887e-33,-1.0000000000000002
5.003999999999671,28,2,-1,0.05654356355433309,-0.06157531639783369,0.20528274790083456,1.2895883118626303,0.06338131049746125,0.30607073195205253,0.0,0.0,0.0,-0.9999999999994128,1.4060861066511539e-10,1.0837097484022952e-06,1.4060861066503282e-10,1.0,-1.5237892208708848e-16,-1.0837097484022952e-06,0.0,-0.9999999999994128
5.003999999999671,29,2,-1,0.05653676460733643,-0.046471961470953484,0.2256427909203896,0.6844135381424433,0.04011721250809126,-0.42246632746769736,0.0,0.0,0.0,-0.9999999999999983,-5.7336364055970595e-08,0.0,-5.73363640559706e-08,0.9999999999999984,0.0,-0.0,0.0,-1.0
5.003999999999671,30,2,-1,0.056536769227020806,-0.06149528372596077,0.22568759482132328,0.8701608808781564,0.05690315162461849,0.47935491281771514,0.0,0.0,0.0,-1.0,-9.574109521506666e-11,-9.525509980788358e-11,-9.574109521506666e-11,1.0,-9.11982758042726e-21,9.525509980788358e-11,0.0,-1.0
5.003999999999671,31,2,-1,0.05652998361536968,-0.046402865934964156,0.24604450987471765,0.35220469129952753,0.036662089720077486,-0.2351488323298242,0.0,0.0,0.0,-0.9999999999999657,2.622107914806257e-07,-5.5569812580886005e-12,2.622107914806257e-07,0.9999999999999657,1.457100453926465e-18,5.556981258088792e-12,0.0,-1.0000000000000002
5.003999999999671,32,2,-1,0.05652996244948802,-0.061419179074464744,0.24608724135276938,0.47303556995275997,0.034736065610763235,0.47175847229956264,0.0,0.0,0.0,-1.0,-1.0588177047488698e-10,-9.845147079243877e-11,-1.0588177047488698e-10,1.0,-1.042421603336004e-20,9.845147079243877e-11,0.0,-1.0
5.003999999999671,33,2,-1,0.056523219595428886,-0.04082728455501266,0.266430916693172,0.05831432228054588,0.005054648626264906,0.05809484237266135,0.0,0.0,0.0,-1.0,-1.2389813030256845e-10,4.6509451990502615e-09,-1.2389813030256845e-10,1.0,5.762434143020344e-19,-4.6509451990502615e-09,0.0,-1.0
5.003999999999671,34,2,-1,0.056523124361196456,-0.061358369697628604,0.2664869617518155,0.11215299192101452,0.00544186706232867,0.11202088947919979,0.0,0.0,0.0,-0.9999999999986919,1.6174524283397765e-06,1.0964887116572051e-09,1.6174524283397765e-06,0.9999999999986919,-1.7735183293194193e-15,-1.0964887116586395e-09,0.0,-1.0
5.003999999999671,35,2,-1,0.056551050787944944,-0.023103083016929173,0.18230874898195562,0.699423861923784,0.009033189565214005,-0.23965151870267828,0.0,0.0,0.0,-0.9999997728906732,2.5551023478646535e-08,-0.0006739574182494867,2.5551017675770804e-08,0.9999999999999998,1.7220301817300644e-11,0.000673957418249487,0.0,-0.9999997728906737
5.003999999999671,36,2,-1,0.056551003988839346,-0.030328265219169284,0.1823087491815889,0.8600216837582365,0.01904263503134503,-0.6963778730367114,0.0,0.0,0.0,-0.9999997673930756,-9.007357970808759e-07,-0.0006820652342287586,-9.007355875638579e-07,0.9999999999995943,-6.143605724144445e-10,0.0006820652342290353,0.0,-0.9999997673934813
5.003999999999671,37,2,-1,0.05655025691808639,-0.028006660301280583,0.18477870321209255,1.3418950576381197,0.022518269743722674,-0.9189326237045722,0.0,0.0,0.0,-0.999999999999758,-6.958374402203636e-07,-3.548745741531739e-11,-6.958374402203637e-07,0.9999999999997581,-2.4693501527809597e-17,3.5487457415325994e-11,-3.0814879110195774e-33,-1.0000000000000002
5.003999999999671,38,2,-1,0.05655030410946667,-0.04113626528278776,0.18482124972612074,1.7089225747090793,0.040652100758919646,0.050132282496588125,0.0,0.0,0.0,-0.9999999999988227,1.6690722500541797e-10,1.5344577060290329e-06,1.6690722500522146e-10,1.0,-2.561120776014853e-16,-1.5344577060290329e-06,-4.930380657631324e-32,-0.9999999999988227
5.003999999999671,39,2,-1,0.056543507912137345,-0.02793695182463948,0.20518306268061387,1.0112807639257952,0.022761086941134386,-0.826860871152914,0.0,0.0,0.0,-0.9999999999999292,-3.764389269570392e-07,-3.6318259708059864e-11,-3.764389269570392e-07,0.9999999999999292,-1.3671606713450096e-17,3.6318259708062436e-11,0.0,-1.0
5.003999999999671,40,2,-1,0.05654353447317651,-0.04105814677213278,0.20522395976501298,1.2896471631451532,0.03870558868321054,0.16561728019336927,0.0,0.0,0.0,-1.0,-1.2431546792432945e-10,-2.7698937150248475e-11,-1.2431546792432945e-10,1.0,-3.443406332839731e-21,2.7698937150248475e-11,0.0,-1.0
5.003999999999671,41,2,-1,0.056536758881961455,-0.027867206517375617,0.2255874215309582,0.6803549629467673,0.023030468423436583,-0.6653530600037887,0.0,0.0,0.0,-0.9999999999999984,-5.705856657579765e-08,-3.307165011361391e-11,-5.705856657579766e-08,0.9999999999999986,-1.8870209497791286e-18,3.307165011361397e-11,0.0,-1.0000000000000002
5.003999999999671,42,2,-1,0.056536725176178804,-0.040994367444094806,0.2256182072040983,0.8689519446820253,0.03681156880907922,0.3478599216447231,0.0,0.0,0.0,-0.9999999999984819,1.5136859007848865e-10,1.7424976840443368e-06,1.5136859007825885e-10,1.0,-2.6375941764882307e-16,-1.7424976840443368e-06,-4.930380657631324e-32,-0.9999999999984819
5.003999999999671,43,2,-1,0.05653001539772907,-0.02384815309136161,0.2459802256435092,0.3602944087370974,0.022112310559276024,-0.1358529697398318,0.0,0.0,0.0,-0.9999999999999505,2.6207498120984424e-07,-1.7475738690286452e-07,2.6207498120984027e-07,0.9999999999999657,4.579953888885128e-14,1.7475738690287053e-07,6.310887241768095e-30,-0.9999999999999849
5.003999999999671,44,2,-1,0.05652999135565295,-0.04090503842069117,0.24602907310415165,0.4650613529606189,0.028155614888448817,0.4642082758501993,0.0,0.0,0.0,-1.0,-7.910525704222371e-11,-2.2204984432904905e-11,-7.910525704222371e-11,1.0,-1.7565310011835185e-21,2.2204984432904905e-11,0.0,-1.0
5.003999999999671,45,2,-1,0.056523277050373535,-0.022512996038646482,0.266381736128534,0.043407972357762066,0.005146052844810147,0.04310185847884818,0.0,0.0,0.0,-0.999999999999756,5.814052158299688e-07,-3.876505893749787e-07,5.814052158299252e-07,0.9999999999998311,2.2538207458221223e-13,3.8765058937504425e-07,0.0,-0.9999999999999252
5.003999999999671,46,2,-1,0.05652321979547528,-0.04082843851412138,0.2664316452262344,0.10965407506558436,0.004416797074064333,0.10956508605434191,0.0,0.0,0.0,-1.0,-8.0988063257562e-11,0.0,-8.0988063257562e-11,1.0,0.0,-0.0,0.0,-1.0
5.003999999999671,47,2,-1,0.056550947578234104,-0.0025222270364371013,0.18230874880086395,0.696341233690729,-0.004675141936557091,-0.2537035946450769,0.0,0.0,0.0,-0.9999997755245481,-2.0677300932982052e-08,-0.0006700379488476397,-2.0677296291435584e-08,0.9999999999999998,-1.3854576304840685e-11,0.00067003794884764,-1.6155871338926322e-27,-0.9999997755245483
5.003999999999671,48,2,-1,0.05655089397972215,-0.011672981087849034,0.18230874905477462,0.935385210409732,0.0023959564723264153,-0.8044961522241574,0.0,0.0,0.0,-0.9999997686348938,-9.021318868230583e-07,-0.0006802421225323263,-9.021316781015857e-07,0.9999999999995932,-6.136681094968593e-10,0.0006802421225326032,-1.0339757656912846e-25,-0.9999997686353008
5.003999999999671,49,2,-1,0.056550187311970534,-0.009402180498172858,0.1847182048219925,1.348629627561028,-0.00234332863354991,-1.0648063691967167,0.0,0.0,0.0,-0.999999999999758,-6.958231351655742e-07,-3.7079884439589395e-11,-6.958231351655743e-07,0.9999999999997581,-2.5801041442338533e-17,3.707988443959838e-11,-3.0814879110195774e-33,-1.0000000000000002
5.003999999999671,50,2,-1,0.05655022929160568,-0.020622067065008014,0.1847546792317842,1.7066647340973404,0.011420151829316088,-0.061139701613898124,0.0,0.0,0.0,-1.0,-1.3452385244125145e-10,-3.001926972189712e-11,-1.3452385244125145e-10,1.0,-4.038307810462615e-21,3.001926972189712e-11,0.0,-1.0
5.003999999999671,51,2,-1,0.05654349294603701,-0.020545851035189695,0.20516003455124,1.2890845667641162,0.007002801548891697,0.0013554843045797415,0.0,0.0,0.0,-1.0,2.8315389814967845e-10,-2.7092905073831544e-11,2.8315389814967845e-10,1.0,7.671461683854603e-21,2.7092905073831544e-11,0.0,-1.0
5.003999999999671,52,2,-1,0.056543492948317564,-0.020545048471902458,0.20516003136761773,1.2895132786180035,0.014059841787547314,0.033489004031472855,0.0,0.0,0.0,-1.0,-1.1869664744935788e-10,-2.8414507113833755e-11,-1.1869664744935788e-10,1.0,-3.3727067333379967e-21,2.8414507113833755e-11,0.0,-1.0
5.003999999999671,53,2,-1,0.05653675315591189,-0.00926201015396531,0.2255319892993199,0.6969678023501364,0.004961532259106002,-0.6969501421984364,0.0,0.0,0.0,-0.9999999999999986,-5.702357699678391e-08,-3.8923445175554174e-11,-5.702357699678393e-08,0.9999999999999986,-2.2195540729483147e-18,3.8923445175554245e-11,0.0,-1.0000000000000004
5.003999999999671,54,2,-1,0.05653675660463382,-0.020468012827348368,0.22556538846677401,0.8720269730818538,0.01672026105614254,0.2250406789956557,0.0,0.0,0.0,-1.0,-1.1090499988855985e-10,-2.529412278160137e-11,-1.1090499988855985e-10,1.0,-2.805244684274719e-21,2.529412278160137e-11,0.0,-1.0
5.003999999999671,55,2,-1,0.05653003604301956,-0.009191765217961577,0.24593893545261525,0.3751562548097265,0.006313812664598145,-0.3751031208781084,0.0,0.0,0.0,-0.9999999999999657,2.622595000082619e-07,-2.943128091402834e-11,2.622595000082619e-07,0.9999999999999656,7.718633017116039e-18,2.9431280914029347e-11,0.0,-1.0
5.003999999999671,56,2,-1,0.056530020262721074,-0.020391602859277415,0.24597077013060753,0.45846353410708773,0.018468280420737306,0.45809140433352585,0.0,0.0,0.0,-1.0,1.0046042631141615e-10,-2.5806348043299562e-11,1.0046042631141615e-10,1.0,2.592516725970654e-21,2.5806348043299562e-11,0.0,-1.0
5.003999999999671,57,2,-1,0.05652331890345859,-0.009121670378362971,0.26634583281557234,0.05457827634038744,0.002168660965427032,-0.05453517358462086,0.0,0.0,0.0,-0.9999999999998309,5.81648709456464e-07,-3.354671729338636e-11,5.81648709456464e-07,0.9999999999998309,1.951240482020232e-17,3.3546717293392034e-11,0.0,-1.0000000000000002
5.003999999999671,58,2,-1,0.0565232839188639,-0.020314564699066215,0.2663761282655659,0.10686494190155926,0.0031487122852779633,0.10681854435709268,0.0,0.0,0.0,-1.0,1.072727485969416e-10,-3.502783627655236e-11,1.072727485969416e-10,1.0,3.7575322747894324e-21,3.502783627655236e-11,0.0,-1.0
5.003999999999671,59,2,-1,0.05655080338005663,0.01801558081018929,0.182308748685732,0.6910832580987684,-0.018308390577512566,-0.2314410171018891,0.0,0.0,0.0,-0.9999997759624313,-3.3478485585433227e-07,-0.000669384026713475,-3.347847808499659e-07,0.999999999999944,-2.2409963489447583e-10,0.0006693840267135127,0.0,-0.9999997759624875
5.003999999999671,60,2,-1,0.05655088928989489,0.009195588227621565,0.18230874837554872,0.918300547519635,-0.016510887541738812,-0.7924134331062764,0.0,0.0,0.0,-0.9999997845453381,-9.003625830461617e-07,-0.0006564361863217299,-9.003623890592109e-07,0.9999999999995948,-5.910305803218439e-10,0.0006564361863219961,0.0,-0.9999997845457436
5.003999999999671,61,2,-1,0.056550094849059776,0.009184664193818503,0.18465766429840347,1.3743392020573888,-0.027989651162775034,-1.0608232584801554,0.0,0.0,0.0,-0.9999999999979358,-3.549952150559515e-07,2.0006856913936688e-06,-3.549952150552411e-07,0.999999999999937,7.102338472757053e-13,-2.000685691393795e-06,1.0097419586828951e-28,-0.9999999999979988
5.003999999999671,62,2,-1,0.05655013310371179,-0.00012883018338132472,0.18468774903152124,1.7020774854078617,-0.017779564269287142,-0.10763630310905678,0.0,0.0,0.0,-0.9999999999998871,3.953625837249735e-07,-2.637197144472663e-07,3.953625837249598e-07,0.9999999999999218,1.0426490768309157e-13,2.637197144472869e-07,-1.262177448353619e-29,-0.9999999999999653
5.003999999999671,63,2,-1,0.05654338992105551,0.00926593307962336,0.20506495023255744,1.0364263078089337,-0.019945457950068385,-0.9843011401118146,0.0,0.0,0.0,-0.9999999999967895,-1.4581744943545503e-07,2.529812334915895e-06,-1.4581744943498845e-07,0.9999999999999893,3.688907822277929e-13,-2.5298123349159217e-06,0.0,-0.9999999999968001
5.003999999999671,64,2,-1,0.056543434445244865,-4.875499335655217e-05,0.20509586273722666,1.2872662225472038,-0.010550231076986497,-0.026438123463398272,0.0,0.0,0.0,-0.9999999999998843,4.0024912363807235e-07,-2.6696646720604035e-07,4.002491236380581e-07,0.99999999999992,1.068530945399784e-13,2.6696646720606174e-07,1.262177448353619e-29,-0.9999999999999645
5.003999999999671,65,2,-1,0.056536681445429164,0.009342249727325742,0.22546961594460319,0.7078800571756735,-0.01035744122698494,-0.7078042799801824,0.0,0.0,0.0,-0.9999999999971029,1.783865375525384e-07,2.400497467553373e-06,1.7838653755202446e-07,0.9999999999999841,-4.2821643164048996e-13,-2.400497467553411e-06,5.048709793414476e-29,-0.9999999999971189
5.003999999999671,66,2,-1,0.05653674672894352,4.055315549241322e-05,0.2255041151937613,0.8720572194850573,-0.0033340228219392873,0.1680243109029022,0.0,0.0,0.0,-0.9999999999999865,9.026567056918453e-11,1.652461073881801e-07,9.02656705691833e-11,1.0,-1.4916050692341555e-17,-1.652461073881801e-07,0.0,-0.9999999999999865
5.003999999999671,67,2,-1,0.05653005743990551,0.009421846656784541,0.24588431268583805,0.383447083593922,-0.0025591342974987134,-0.38343854363943586,0.0,0.0,0.0,-0.9999999999999837,1.7974498174582107e-07,2.2487941248219915e-08,1.7974498174582104e-07,0.9999999999999839,-4.042094589162451e-15,-2.2487941248220282e-08,0.0,-0.9999999999999999
5.003999999999671,68,2,-1,0.05653004917525084,0.00012280938544160738,0.24591191734049556,0.45812564856526067,0.003881420248357287,0.4348924764263327,0.0,0.0,0.0,-1.0,-8.403035887833034e-11,-2.3871364434236737e-11,-8.403035887833034e-11,1.0,-2.005919320324324e-21,2.3871364434236737e-11,0.0,-1.0
5.003999999999671,69,2,-1,0.056523371546896156,0.009492713457236342,0.26629324404123544,0.05755304553132983,0.0006781298200214887,-0.05754905029519186,0.0,0.0,0.0,-0.9999999999998797,4.900386188738281e-07,2.2803358668398183e-08,4.90038618873828e-07,0.99999999999988,-1.1174526387547724e-14,-2.2803358668400922e-08,-1.5777218104420236e-30,-0.9999999999999998
5.003999999999671,70,2,-1,0.056523348047220694,0.00020027879662740843,0.26632007784847855,0.1070561474981844,0.0016712771871094034,0.10704310136443572,0.0,0.0,0.0,-1.0,-8.552266269429067e-11,-3.240525683587554e-11,-8.552266269429067e-11,1.0,-2.7713838498964403e-21,3.240525683587554e-11,0.0,-1.0
5.003999999999671,71,2,-1,0.056550705350504465,0.038598394354227,0.1823087485059996,0.6859308827532192,-0.031868181423582276,-0.17973725394878828,0.0,0.0,0.0,-0.9999997786615992,-4.0678381615621873e-07,-0.0006653394527066083,-4.0678372611937305e-07,0.9999999999999174,-2.706493216113066e-10,0.0006653394527066634,-5.169878828456423e-26,-0.999999778661682
5.003999999999671,72,2,-1,0.056550566667858834,0.027796182075221436,0.18230874926498386,0.9979194804426437,-0.03792887041301113,-0.7726433749022132,0.0,0.0,0.0,-0.9999997580239116,3.036152041908858e-06,-0.0006956600464703297,3.0361513072466576e-06,0.999999999995391,2.112129670575038e-09,0.0006956600464735361,0.0,-0.9999997580285208
5.003999999999671,73,2,-1,0.056550034767041776,0.027792218491832662,0.18459703310252168,1.421648881588024,-0.055068226522018926,-0.8923530010630222,0.0,0.0,0.0,-0.9999999999992024,-5.252168679584597e-07,1.1486264492324716e-06,-5.252168679581133e-07,0.9999999999998622,6.032779861202087e-13,-1.1486264492326302e-06,0.0,-0.9999999999993405
5.003999999999671,74,2,-1,0.056550058436830704,0.020383020294225878,0.18462100973170034,1.695318596479765,-0.04697720995100706,-0.05651465024935692,0.0,0.0,0.0,-0.9999999999999384,2.9209064144118914e-07,-1.9486159188881418e-07,2.920906414411836e-07,0.9999999999999574,5.691724736705738e-14,1.948615918888225e-07,0.0,-0.999999999999981
5.003999999999671,75,2,-1,0.05654336774843687,0.027866945337993096,0.20500487930238098,1.0733898944954914,-0.04281553620402091,-0.8078646573005319,0.0,0.0,0.0,-0.9999999999991196,-2.0211903846342818e-07,1.3115005428761318e-06,-2.0211903846325435e-07,0.9999999999999796,2.650792286703932e-13,-1.3115005428761585e-06,-5.048709793414476e-29,-0.99999999999914
5.003999999999671,76,2,-1,0.05654339945758843,0.020466451205703895,0.20503191023847356,1.283144635477194,-0.035152134291984806,0.02805526271029141,0.0,0.0,0.0,-0.9999999999999718,1.9802867141508665e-07,-1.3214080311490202e-07,1.9802867141508498e-07,0.9999999999999806,2.616766768056711e-14,1.3214080311490464e-07,0.0,-0.9999999999999916
5.003999999999671,77,2,-1,0.05653668392647515,0.02793279198200143,0.22540505712808154,0.7240234916469734,-0.030619869092573786,-0.6474784398224758,0.0,0.0,0.0,-0.9999999999978354,1.2780237645830068e-07,2.076828800262812e-06,1.278023764580251e-07,0.9999999999999919,-2.6542365617063103e-13,-2.076828800262829e-06,5.048709793414476e-29,-0.9999999999978436
5.003999999999671,78,2,-1,0.05653669170251234,0.020549462745292773,0.2254339917413805,0.8677558670040469,-0.02337914964453444,0.21042477557247755,0.0,0.0,0.0,-0.99999999999855,2.6530567856138424e-07,1.6821583318102147e-06,2.6530567856100896e-07,0.9999999999999649,-4.4628615766861093e-13,-1.682158331810274e-06,0.0,-0.9999999999985854
5.003999999999671,79,2,-1,0.05653008848483351,0.028019854006445875,0.24583289307091477,0.3849145722458153,-0.01620889155603642,-0.3845731396778818,0.0,0.0,0.0,-0.9999999999999657,2.6210496216324585e-07,-1.826757286074434e-12,2.6210496216324585e-07,0.9999999999999657,4.788021493479896e-19,1.826757286074497e-12,0.0,-1.0
5.003999999999671,80,2,-1,0.05653007808247262,0.020636825413564756,0.24585356542999154,0.4595696236412954,-0.011625218900570491,0.45601138635452837,0.0,0.0,0.0,-1.0,-8.414605473759306e-11,-2.0121882654641818e-11,-8.414605473759306e-11,1.0,-1.6931770392809147e-21,2.0121882654641818e-11,0.0,-1.0
5.003999999999671,81,2,-1,0.056523435224464735,0.028090725224100964,0.2662448795786576,0.050810018761813874,-0.0014872360551824008,-0.05078824800573498,0.0,0.0,0.0,-0.999999999999831,5.81496760731539e-07,0.0,5.814967607315391e-07,0.999999999999831,0.0,0.0,0.0,-1.0000000000000002
5.003999999999671,82,2,-1,0.05652341217066272,0.02071474961001714,0.2662645170217709,0.1110177879407919,1.8350220054146687e-05,0.11101778642423052,0.0,0.0,0.0,-1.0,-9.044458624643639e-11,-3.014819541547879e-11,-9.044458624643639e-11,1.0,-2.7267410604296896e-21,3.014819541547879e-11,0.0,-1.0
5.003999999999671,83,2,-1,0.056550608674414145,0.059181785983658794,0.18230874832951116,0.6809108511556033,-0.04535802943940582,-0.12158399747410258,0.0,0.0,0.0,-0.9999997813078085,-4.752953202622124e-07,-0.0006613502166516323,-4.7529521631889095e-07,0.9999999999998871,-3.143366630289566e-10,0.000661350216651707,5.169878828456423e-26,-0.9999997813079216
5.003999999999671,84,2,-1,0.05655049893979815,0.04640103461775423,0.18230874882361034,1.0979852412033007,-0.06321157498780722,-0.6633886825406676,0.0,0.0,0.0,-0.9999997677200587,2.0603584965862366e-06,-0.000681583145065705,2.0603580180106592e-06,0.9999999999978775,1.4043056240690756e-09,0.0006815831450671518,0.0,-0.9999997677221812
5.003999999999671,85,2,-1,0.056549977605870924,0.04641181916790441,0.1845358195921541,1.4862440754665567,-0.0840149584165132,-0.5986925741617596,0.0,0.0,0.0,-0.9999999999994276,-6.958665066137301e-07,8.129435567402486e-07,-6.958665066135004e-07,0.999999999999758,5.657001929031145e-13,-8.129435567404455e-07,0.0,-0.9999999999996698
5.003999999999671,86,2,-1,0.05654998860675638,0.04089887889639385,0.18455424903063838,1.6871927733795564,-0.07619571720148202,0.05915185160549246,0.0,0.0,0.0,-0.9999999999999838,1.4990753845901384e-07,-1.0005385127660673e-07,1.499075384590131e-07,0.9999999999999889,1.4998826558220543e-14,1.0005385127660787e-07,0.0,-0.9999999999999951
5.003999999999671,87,2,-1,0.05654336011080316,0.045078607993152504,0.20495514459293407,1.169424213626431,-0.06821925736803168,-0.3287330883075372,0.0,0.0,0.0,-0.9999999999998976,-3.768122649322185e-07,-2.512223634755443e-07,-3.768122649322067e-07,0.9999999999999291,-9.466366778285163e-14,2.5122236347556214e-07,0.0,-0.9999999999999687
5.003999999999671,88,2,-1,0.05654334001552941,0.040976809913494394,0.2049633229754248,1.2762786797202461,-0.05978046565741951,0.15518195622721104,0.0,0.0,0.0,-0.9999999999991619,1.9641926783602832e-07,1.2797935535389108e-06,1.964192678358675e-07,0.9999999999999807,-2.513761127673866e-13,-1.2797935535389353e-06,0.0,-0.9999999999991812
